DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD,stationID
2024-01-13 20:00:00,24.3,,1.0,,,,1,27,74,113,44t
2024-01-13 21:00:00,24.8,,1.0,,,,1,27,75,109,44t
2024-01-13 22:00:00,27.4,,,,,,1,27,75,111,44t
2024-01-13 23:00:00,23.7,,4.0,,,,1,26,78,108,44t
2024-01-14 00:00:00,28.3,,9.0,,,,1,26,79,109,44t
2024-01-14 01:00:00,23.5,,,,,,1,26,82,107,44t
2024-01-14 02:00:00,22.1,,140.0,,,,0,25,85,107,44t
2024-01-14 03:00:00,22.7,,94.0,,,,0,25,85,110,44t
2024-01-14 04:00:00,28.4,,1.0,,,,0,25,86,106,44t
2024-01-14 05:00:00,31.4,,1.0,,,,0,25,85,106,44t
2024-01-14 06:00:00,21.4,,0.0,,,,0,25,86,105,44t
2024-01-14 07:00:00,29.5,,10.0,,,,1,26,78,112,44t
2024-01-14 08:00:00,19.5,,1.0,,,,1,28,70,129,44t
2024-01-14 09:00:00,22.3,,1.0,,,,1,29,65,114,44t
2024-01-14 10:00:00,21.2,,6.0,,,,1,30,60,129,44t
2024-01-14 11:00:00,25.6,,0.0,,,,1,31,52,140,44t
2024-01-14 12:00:00,27.9,,19.0,,,,1,32,48,158,44t
2024-01-14 13:00:00,24.6,,18.0,,,,1,31,52,167,44t
2024-01-14 14:00:00,20.1,,43.0,,,,1,31,52,191,44t
2024-01-14 15:00:00,,,37.0,,,,1,31,51,158,44t
2024-01-14 16:00:00,,,30.0,,,,1,30,56,183,44t
2024-01-14 17:00:00,19.2,,1.0,,,,1,29,60,153,44t
2024-01-14 18:00:00,20.1,,2.0,,,,1,28,63,135,44t
2024-01-14 19:00:00,22.7,,0.0,,,,1,27,68,114,44t
2024-01-14 20:00:00,31.5,,1.0,,,,1,27,69,118,44t
2024-01-14 21:00:00,22.8,,1.0,,,,1,27,70,117,44t
2024-01-14 22:00:00,19.7,,2.0,,,,1,27,71,116,44t
2024-01-14 23:00:00,13.9,,,,,,1,27,71,117,44t
2024-01-15 00:00:00,13.7,,11.0,,,,2,27,74,119,44t
2024-01-15 01:00:00,15.9,,25.0,,,,1,27,75,113,44t
2024-01-15 02:00:00,14.1,,22.0,,,,1,26,78,106,44t
2024-01-15 03:00:00,12.7,,25.0,,,,1,26,79,116,44t
2024-01-15 04:00:00,13.7,,25.0,,,,1,27,75,117,44t
2024-01-15 05:00:00,24.9,,2.0,,,,1,27,76,117,44t
2024-01-15 06:00:00,21.3,,5.0,,,,1,27,78,109,44t
2024-01-15 07:00:00,18.8,,3.0,,,,1,27,75,118,44t
2024-01-15 08:00:00,18.2,,3.0,,,,1,28,70,114,44t
2024-01-15 09:00:00,13.6,,13.0,,,,1,30,62,142,44t
2024-01-15 10:00:00,15.7,,9.0,,,,1,30,59,207,44t
2024-01-15 11:00:00,19.3,,4.0,,,,1,31,55,219,44t
2024-01-15 12:00:00,18.5,,2.0,,,,0,32,54,197,44t
2024-01-15 13:00:00,14.9,,2.0,,,,1,32,49,166,44t
2024-01-15 14:00:00,12.1,,6.0,,,,1,32,51,172,44t
2024-01-15 15:00:00,16.8,,22.0,,,,1,32,50,154,44t
2024-01-15 16:00:00,16.2,,5.0,,,,1,31,54,189,44t
2024-01-15 17:00:00,15.5,,1.0,,,,1,30,60,143,44t
2024-01-15 18:00:00,16.2,,1.0,,,,1,28,68,138,44t
2024-01-15 19:00:00,11.7,,10.0,,,,1,28,72,130,44t
2024-01-15 20:00:00,17.7,,1.0,,,,1,28,73,133,44t
2024-01-15 21:00:00,15.1,,10.0,,,,1,28,73,134,44t
2024-01-15 22:00:00,20.2,,36.0,,,,1,28,73,142,44t
2024-01-15 23:00:00,18.3,,16.0,,,,1,28,73,123,44t
2024-01-16 00:00:00,20.1,,,,,,1,27,77,109,44t
2024-01-16 01:00:00,19.8,,25.0,,,,1,26,82,106,44t
2024-01-16 02:00:00,17.2,,29.0,,,,1,26,85,107,44t
2024-01-16 03:00:00,16.1,,26.0,,,,1,26,88,105,44t
2024-01-16 04:00:00,19.9,,18.0,,,,1,26,89,104,44t
2024-01-16 05:00:00,22.5,,5.0,,,,1,26,90,104,44t
2024-01-16 06:00:00,24.7,,22.0,,,,1,26,87,103,44t
2024-01-16 07:00:00,19.8,,1.0,,,,1,26,89,107,44t
2024-01-16 08:00:00,24.9,,0.0,,,,1,28,74,140,44t
2024-01-16 09:00:00,14.0,,1.0,,,,1,30,68,169,44t
2024-01-16 10:00:00,27.3,,3.0,,,,1,30,62,208,44t
2024-01-16 11:00:00,19.9,,1.0,,,,1,31,60,216,44t
2024-01-16 12:00:00,15.4,,7.0,,,,1,32,58,218,44t
2024-01-16 13:00:00,12.4,,26.0,,,,1,32,55,178,44t
2024-01-16 14:00:00,10.2,,27.0,,,,1,31,57,148,44t
2024-01-16 15:00:00,9.1,,29.0,,,,1,31,61,199,44t
2024-01-16 16:00:00,11.2,,30.0,,,,1,30,63,172,44t
2024-01-16 17:00:00,17.3,,0.0,,,,1,29,67,152,44t
2024-01-16 18:00:00,17.9,,3.0,,,,1,29,71,132,44t
2024-01-16 19:00:00,19.4,,4.0,,,,1,28,73,137,44t
2024-01-16 20:00:00,23.9,,1.0,,,,1,28,74,121,44t
2024-01-16 21:00:00,26.9,,20.0,,,,1,28,75,123,44t
2024-01-16 22:00:00,23.9,,13.0,,,,1,28,79,130,44t
2024-01-16 23:00:00,23.3,,24.0,,,,1,27,79,127,44t
2024-01-17 00:00:00,25.9,,20.0,,,,1,28,76,162,44t
2024-01-17 01:00:00,23.6,,,,,,1,27,73,146,44t
2024-01-17 02:00:00,13.7,,30.0,,,,1,27,73,134,44t
2024-01-17 03:00:00,10.7,,28.0,,,,1,27,73,145,44t
2024-01-17 04:00:00,12.8,,27.0,,,,1,27,72,129,44t
2024-01-17 05:00:00,19.0,,7.0,,,,1,27,74,108,44t
2024-01-17 06:00:00,15.6,,15.0,,,,1,27,79,132,44t
2024-01-17 07:00:00,12.6,,0.0,,,,1,27,75,164,44t
2024-01-17 08:00:00,13.9,,0.0,,,,1,28,70,176,44t
2024-01-17 09:00:00,16.4,,1.0,,,,1,29,69,167,44t
2024-01-17 10:00:00,16.0,,3.0,,,,1,30,61,177,44t
2024-01-17 11:00:00,17.9,,15.0,,,,1,31,58,190,44t
2024-01-17 12:00:00,17.7,,1.0,,,,1,31,57,187,44t
2024-01-17 13:00:00,11.0,,28.0,,,,1,32,54,182,44t
2024-01-17 14:00:00,13.7,,23.0,,,,1,32,53,192,44t
2024-01-17 15:00:00,15.5,,6.0,,,,0,31,56,223,44t
2024-01-17 16:00:00,19.3,,14.0,,,,1,30,58,181,44t
2024-01-17 17:00:00,18.5,,11.0,,,,1,29,62,158,44t
2024-01-17 18:00:00,18.7,,3.0,,,,1,28,69,158,44t
2024-01-17 19:00:00,20.3,,2.0,,,,1,28,72,159,44t
2024-01-17 20:00:00,14.2,,1.0,,,,1,28,73,143,44t
2024-01-17 21:00:00,14.7,,3.0,,,,1,28,70,182,44t
2024-01-17 22:00:00,16.6,,9.0,,,,1,28,70,183,44t
2024-01-17 23:00:00,15.4,,15.0,,,,1,27,71,145,44t
2024-01-18 00:00:00,13.9,,11.0,,,,1,27,72,126,44t
2024-01-18 01:00:00,11.6,,29.0,,,,1,27,73,117,44t
2024-01-18 02:00:00,9.9,,,,,,1,27,75,119,44t
2024-01-18 03:00:00,10.7,,28.0,,,,1,27,75,129,44t
2024-01-18 04:00:00,14.4,,8.0,,,,1,27,75,137,44t
2024-01-18 05:00:00,22.5,,18.0,,,,1,27,76,141,44t
2024-01-18 06:00:00,16.2,,9.0,,,,1,27,77,156,44t
2024-01-18 07:00:00,12.9,,0.0,,,,1,27,74,197,44t
2024-01-18 08:00:00,17.3,,,,,,0,0,0,0,44t
2024-01-18 09:00:00,16.7,,,,,,0,0,0,0,44t
2024-01-18 10:00:00,14.3,,,,,,0,0,0,0,44t
2024-01-18 11:00:00,13.7,,,,,,0,0,0,0,44t
2024-01-18 12:00:00,13.7,,,,,,0,0,0,0,44t
2024-01-18 13:00:00,13.6,,,,,,0,0,0,0,44t
2024-01-18 14:00:00,15.9,,,,,,0,0,0,0,44t
2024-01-18 15:00:00,15.7,,,,,,0,0,0,0,44t
2024-01-18 16:00:00,17.4,,,,,,0,0,0,0,44t
2024-01-18 17:00:00,20.5,,,,,,0,0,0,0,44t
2024-01-18 18:00:00,16.4,,,,,,0,0,0,0,44t
2024-01-18 19:00:00,18.4,,,,,,0,0,0,0,44t
2024-01-18 20:00:00,18.2,,,,,,0,0,0,0,44t
2024-01-18 21:00:00,18.2,,,,,,0,0,0,0,44t
2024-01-18 22:00:00,18.4,,,,,,0,0,0,0,44t
2024-01-18 23:00:00,9.6,,,,,,0,0,0,0,44t
2024-01-19 00:00:00,15.5,,,,,,0,0,0,0,44t
2024-01-19 01:00:00,15.5,,,,,,0,0,0,0,44t
2024-01-19 02:00:00,11.2,,,,,,0,0,0,0,44t
2024-01-19 03:00:00,13.8,,,,,,0,0,0,0,44t
2024-01-19 04:00:00,17.6,,,,,,0,0,0,0,44t
2024-01-19 05:00:00,25.0,,,,,,0,0,0,0,44t
2024-01-19 06:00:00,25.0,,,,,,0,0,0,0,44t
2024-01-19 07:00:00,18.2,,,,,,0,0,0,0,44t
2024-01-19 08:00:00,17.3,,,,,,0,0,0,0,44t
2024-01-19 09:00:00,17.5,,,,,,0,0,0,0,44t
2024-01-19 10:00:00,21.7,,,,,,0,0,0,0,44t
2024-01-19 11:00:00,17.6,,,,,,0,0,0,0,44t
2024-01-19 12:00:00,14.3,,7.0,,,,1,31,56,182,44t
2024-01-19 13:00:00,13.6,,32.0,,,,1,32,55,176,44t
2024-01-19 14:00:00,10.2,,16.0,,,,1,32,52,161,44t
2024-01-19 15:00:00,17.7,,4.0,,,,1,32,54,172,44t
2024-01-19 16:00:00,16.5,,6.0,,,,1,30,60,209,44t
2024-01-19 17:00:00,15.7,,,,,,0,0,0,0,44t
2024-01-19 18:00:00,20.5,,,,,,0,0,0,0,44t
2024-01-19 19:00:00,18.7,,,,,,0,0,0,0,44t
2024-01-19 20:00:00,19.2,,,,,,0,0,0,0,44t
2024-01-19 21:00:00,20.1,,,,,,0,0,0,0,44t
2024-01-19 22:00:00,20.9,,,,,,0,0,0,0,44t
2024-01-19 23:00:00,17.3,,,,,,0,0,0,0,44t
2024-01-20 00:00:00,18.9,,,,,,0,0,0,0,44t
2024-01-20 01:00:00,11.8,,,,,,0,0,0,0,44t
2024-01-20 02:00:00,11.6,,,,,,0,0,0,0,44t
2024-01-20 03:00:00,12.9,,,,,,0,0,0,0,44t
2024-01-20 04:00:00,26.9,,,,,,0,0,0,0,44t
2024-01-20 05:00:00,29.1,,,,,,0,0,0,0,44t
2024-01-20 06:00:00,28.0,,,,,,0,0,0,0,44t
2024-01-20 07:00:00,31.5,,,,,,0,0,0,0,44t
2024-01-20 08:00:00,34.4,,,,,,0,0,0,0,44t
2024-01-20 09:00:00,22.9,,,,,,0,0,0,0,44t
2024-01-20 10:00:00,21.7,,,,,,0,0,0,0,44t
2024-01-20 11:00:00,17.1,,,,,,0,0,0,0,44t
2024-01-20 12:00:00,16.3,,,,,,0,0,0,0,44t
2024-01-20 13:00:00,13.6,,,,,,0,0,0,0,44t
2024-01-20 14:00:00,15.7,,,,,,0,0,0,0,44t
2024-01-20 15:00:00,22.4,,,,,,0,0,0,0,44t
2024-01-20 16:00:00,20.0,,,,,,0,0,0,0,44t
2024-01-20 17:00:00,22.7,,,,,,0,0,0,0,44t
2024-01-20 18:00:00,25.4,,,,,,0,0,0,0,44t
2024-01-20 19:00:00,23.8,,,,,,0,0,0,0,44t
2024-01-20 20:00:00,28.3,,,,,,0,0,0,0,44t
2024-01-20 21:00:00,33.9,,,,,,0,0,0,0,44t
2024-01-20 22:00:00,25.8,,,,,,0,0,0,0,44t
2024-01-20 23:00:00,25.7,,,,,,0,0,0,0,44t
2024-01-21 00:00:00,24.1,,,,,,0,0,0,0,44t
2024-01-21 01:00:00,19.8,,,,,,0,0,0,0,44t
2024-01-21 02:00:00,20.2,,,,,,0,0,0,0,44t
2024-01-21 03:00:00,26.8,,,,,,0,0,0,0,44t
2024-01-21 04:00:00,31.7,,,,,,0,0,0,0,44t
2024-01-21 05:00:00,36.8,,,,,,0,0,0,0,44t
2024-01-21 06:00:00,35.1,,,,,,0,0,0,0,44t
2024-01-21 07:00:00,34.3,,,,,,0,0,0,0,44t
2024-01-21 08:00:00,38.4,,,,,,0,0,0,0,44t
2024-01-21 09:00:00,33.2,,,,,,0,0,0,0,44t
2024-01-21 10:00:00,,,,,,,0,0,0,0,44t
2024-01-21 11:00:00,25.6,,,,,,0,0,0,0,44t
2024-01-21 12:00:00,23.6,,,,,,0,0,0,0,44t
2024-01-21 13:00:00,14.1,,,,,,0,0,0,0,44t
2024-01-21 14:00:00,24.3,,,,,,0,0,0,0,44t
2024-01-21 15:00:00,23.1,,,,,,0,0,0,0,44t
2024-01-21 16:00:00,27.8,,,,,,0,0,0,0,44t
2024-01-21 17:00:00,22.9,,,,,,0,0,0,0,44t
2024-01-21 18:00:00,26.3,,,,,,0,0,0,0,44t
2024-01-21 19:00:00,21.5,,,,,,0,0,0,0,44t
2024-01-21 20:00:00,20.4,,,,,,0,0,0,0,44t
2024-01-21 21:00:00,25.1,,,,,,0,0,0,0,44t
2024-01-21 22:00:00,26.4,,,,,,0,0,0,0,44t
2024-01-21 23:00:00,25.1,,,,,,0,0,0,0,44t
2024-01-22 00:00:00,21.3,,,,,,0,0,0,0,44t
2024-01-22 01:00:00,20.4,,,,,,0,0,0,0,44t
2024-01-22 02:00:00,23.0,,,,,,0,0,0,0,44t
2024-01-22 03:00:00,28.7,,,,,,0,0,0,0,44t
2024-01-22 04:00:00,28.9,,,,,,0,0,0,0,44t
2024-01-22 05:00:00,23.0,,,,,,0,0,0,0,44t
2024-01-22 06:00:00,21.2,,,,,,0,0,0,0,44t
2024-01-22 07:00:00,22.8,,7.0,,,,1,26,85,104,44t
2024-01-22 08:00:00,22.0,,17.0,,,,1,28,77,98,44t
2024-01-22 09:00:00,28.1,,26.0,,,,1,28,75,93,44t
2024-01-22 10:00:00,22.5,,24.0,,,,1,29,73,115,44t
2024-01-22 11:00:00,21.9,,16.0,,,,1,26,84,92,44t
2024-01-22 12:00:00,13.5,,18.0,,,,1,28,75,92,44t
2024-01-22 13:00:00,12.3,,23.0,,,,1,29,69,107,44t
2024-01-22 14:00:00,10.8,,26.0,,,,1,30,65,128,44t
2024-01-22 15:00:00,7.9,,24.0,,,,1,30,64,140,44t
2024-01-22 16:00:00,8.1,,21.0,,,,1,29,67,132,44t
2024-01-22 17:00:00,9.5,,20.0,,,,1,29,70,124,44t
2024-01-22 18:00:00,11.3,,19.0,,,,1,28,71,119,44t
2024-01-22 19:00:00,9.3,,16.0,,,,1,27,78,110,44t
2024-01-22 20:00:00,8.1,,13.0,,,,1,27,81,110,44t
2024-01-22 21:00:00,9.9,,9.0,,,,1,26,84,109,44t
2024-01-22 22:00:00,12.3,,13.0,,,,2,26,86,115,44t
2024-01-22 23:00:00,16.4,,17.0,,,,1,25,87,111,44t
2024-01-23 00:00:00,9.8,,16.0,,,,1,25,92,109,44t
2024-01-23 01:00:00,12.2,,3.0,,,,1,25,93,109,44t
2024-01-23 02:00:00,13.2,,2.0,,,,1,25,93,105,44t
2024-01-23 03:00:00,9.7,,2.0,,,,1,25,93,126,44t
2024-01-23 04:00:00,12.0,,1.0,,,,1,24,90,120,44t
2024-01-23 05:00:00,10.9,,5.0,,,,1,23,80,119,44t
2024-01-23 06:00:00,11.4,,0.0,,,,0,23,84,106,44t
2024-01-23 07:00:00,10.2,,,,,,1,25,81,95,44t
2024-01-23 08:00:00,7.3,,11.0,,,,1,28,65,93,44t
2024-01-23 09:00:00,7.2,,0.0,,,,1,29,61,125,44t
2024-01-23 10:00:00,6.9,,2.0,,,,1,30,61,99,44t
2024-01-23 11:00:00,9.5,,0.0,,,,1,30,59,126,44t
2024-01-23 12:00:00,12.4,,1.0,,,,1,30,62,113,44t
2024-01-23 13:00:00,14.4,,5.0,,,,1,30,63,111,44t
2024-01-23 14:00:00,13.0,,3.0,,,,1,30,64,150,44t
2024-01-23 15:00:00,16.4,,1.0,,,,1,30,61,133,44t
2024-01-23 16:00:00,7.6,,0.0,,,,1,29,63,147,44t
2024-01-23 17:00:00,14.8,,2.0,,,,1,29,69,123,44t
2024-01-23 18:00:00,12.3,,0.0,,,,1,28,74,123,44t
2024-01-23 19:00:00,14.2,,2.0,,,,1,28,77,108,44t
2024-01-23 20:00:00,13.5,,2.0,,,,1,28,73,135,44t
2024-01-23 21:00:00,17.6,,,,,,0,0,0,0,44t
2024-01-23 22:00:00,16.1,,17.0,,,,1,27,77,119,44t
2024-01-23 23:00:00,11.3,,2.0,,,,1,27,78,117,44t
2024-01-24 00:00:00,12.7,,15.0,,,,1,27,79,95,44t
2024-01-24 01:00:00,10.2,,0.0,,,,1,27,79,102,44t
2024-01-24 02:00:00,13.9,,1.0,,,,1,27,80,101,44t
2024-01-24 03:00:00,15.9,,1.0,,,,1,27,81,95,44t
2024-01-24 04:00:00,13.6,,0.0,,,,1,27,81,106,44t
2024-01-24 05:00:00,13.7,,0.0,,,,1,27,82,111,44t
2024-01-24 06:00:00,14.4,,0.0,,,,1,27,82,115,44t
2024-01-24 07:00:00,13.5,,11.0,,,,1,27,82,114,44t
2024-01-24 08:00:00,15.4,,,,,,1,27,79,111,44t
2024-01-24 09:00:00,14.3,,7.0,,,,1,28,76,109,44t
2024-01-24 10:00:00,14.2,,10.0,,,,1,30,68,111,44t
2024-01-24 11:00:00,13.6,,24.0,,,,1,30,64,150,44t
2024-01-24 12:00:00,12.8,,23.0,,,,1,30,60,134,44t
2024-01-24 13:00:00,18.3,,23.0,,,,1,30,63,151,44t
2024-01-24 14:00:00,15.8,,0.0,,,,1,28,80,123,44t
2024-01-24 15:00:00,15.5,,1.0,,,,1,29,73,128,44t
2024-01-24 16:00:00,16.7,,9.0,,,,1,28,74,154,44t
2024-01-24 17:00:00,15.5,,2.0,,,,1,27,79,119,44t
2024-01-24 18:00:00,14.3,,1.0,,,,1,27,79,126,44t
2024-01-24 19:00:00,14.7,,0.0,,,,1,27,80,126,44t
2024-01-24 20:00:00,15.0,,3.0,,,,1,27,81,136,44t
2024-01-24 21:00:00,15.7,,17.0,,,,1,27,83,127,44t
2024-01-24 22:00:00,10.9,,24.0,,,,1,26,85,128,44t
2024-01-24 23:00:00,8.4,,26.0,,,,1,26,87,130,44t
2024-01-25 00:00:00,9.3,,27.0,,,,1,26,86,114,44t
2024-01-25 01:00:00,11.2,,27.0,,,,1,26,84,120,44t
2024-01-25 02:00:00,19.2,,15.0,,,,1,26,84,132,44t
2024-01-25 03:00:00,13.0,,10.0,,,,1,26,85,115,44t
2024-01-25 04:00:00,12.3,,,,,,1,26,85,165,44t
2024-01-25 05:00:00,12.3,,0.0,,,,1,26,85,129,44t
2024-01-25 06:00:00,13.5,,0.0,,,,1,26,86,163,44t
2024-01-25 07:00:00,11.8,,20.0,,,,1,26,87,191,44t
2024-01-25 08:00:00,7.5,,5.0,,,,1,25,89,173,44t
2024-01-25 09:00:00,10.0,,,,,,1,26,90,189,44t
2024-01-25 10:00:00,10.1,,12.0,,,,1,27,87,214,44t
2024-01-25 11:00:00,9.4,,0.0,,,,1,28,80,171,44t
2024-01-25 12:00:00,8.4,,1.0,,,,1,28,79,192,44t
2024-01-25 13:00:00,16.2,,2.0,,,,1,28,80,155,44t
2024-01-25 14:00:00,17.7,,4.0,,,,1,27,81,234,44t
2024-01-25 15:00:00,20.6,,8.0,,,,1,28,75,220,44t
2024-01-25 16:00:00,14.9,,17.0,,,,1,27,79,172,44t
2024-01-25 17:00:00,12.4,,26.0,,,,1,27,78,169,44t
2024-01-25 18:00:00,9.6,,31.0,,,,1,27,82,195,44t
2024-01-25 19:00:00,8.9,,19.0,,,,0,27,79,168,44t
2024-01-25 20:00:00,18.2,,29.0,,,,1,26,83,171,44t
2024-01-25 21:00:00,17.2,,31.0,,,,1,26,82,183,44t
2024-01-25 22:00:00,15.8,,34.0,,,,1,27,80,136,44t
2024-01-25 23:00:00,14.0,,33.0,,,,1,27,76,197,44t
2024-01-26 00:00:00,16.2,,26.0,,,,1,27,75,137,44t
2024-01-26 01:00:00,14.0,,24.0,,,,1,27,75,156,44t
2024-01-26 02:00:00,10.2,,34.0,,,,1,27,78,152,44t
2024-01-26 03:00:00,12.5,,34.0,,,,1,26,86,136,44t
2024-01-26 04:00:00,9.9,,21.0,,,,1,26,83,169,44t
2024-01-26 05:00:00,7.7,,16.0,,,,0,26,80,150,44t
2024-01-26 06:00:00,12.6,,11.0,,,,1,27,79,108,44t
2024-01-26 07:00:00,13.5,,23.0,,,,1,27,78,101,44t
2024-01-26 08:00:00,9.0,,30.0,,,,1,28,73,91,44t
2024-01-26 09:00:00,15.8,,31.0,,,,0,29,70,188,44t
2024-01-26 10:00:00,20.3,,,,,,1,30,67,225,44t
2024-01-26 11:00:00,14.9,,29.0,,,,1,31,62,216,44t
2024-01-26 12:00:00,15.5,,13.0,,,,1,31,61,232,44t
2024-01-26 13:00:00,17.4,,25.0,,,,1,30,65,223,44t
2024-01-26 14:00:00,17.7,,29.0,,,,1,30,66,206,44t
2024-01-26 15:00:00,17.9,,25.0,,,,1,29,69,222,44t
2024-01-26 16:00:00,20.1,,9.0,,,,2,28,77,234,44t
2024-01-26 17:00:00,16.1,,30.0,,,,1,27,80,208,44t
2024-01-26 18:00:00,15.7,,31.0,,,,1,27,79,180,44t
2024-01-26 19:00:00,17.0,,30.0,,,,1,27,78,193,44t
2024-01-26 20:00:00,22.6,,31.0,,,,1,27,77,191,44t
2024-01-26 21:00:00,24.2,,32.0,,,,1,27,76,179,44t
2024-01-26 22:00:00,23.3,,33.0,,,,1,27,77,172,44t
2024-01-26 23:00:00,16.9,,36.0,,,,1,27,77,184,44t
2024-01-27 00:00:00,22.9,,35.0,,,,1,27,77,157,44t
2024-01-27 01:00:00,19.5,,33.0,,,,1,27,78,156,44t
2024-01-27 02:00:00,14.9,,34.0,,,,1,27,77,127,44t
2024-01-27 03:00:00,17.8,,34.0,,,,1,26,78,124,44t
2024-01-27 04:00:00,15.1,,32.0,,,,1,26,79,111,44t
2024-01-27 05:00:00,19.1,,28.0,,,,1,26,80,107,44t
2024-01-27 06:00:00,20.3,,27.0,,,,1,26,80,113,44t
2024-01-27 07:00:00,18.5,,31.0,,,,0,27,77,123,44t
2024-01-27 08:00:00,14.4,,28.0,,,,1,28,68,150,44t
2024-01-27 09:00:00,14.5,,26.0,,,,1,29,63,201,44t
2024-01-27 10:00:00,18.8,,12.0,,,,0,29,65,190,44t
2024-01-27 11:00:00,13.8,,,,,,1,31,56,233,44t
2024-01-27 12:00:00,14.0,,31.0,,,,1,31,59,191,44t
2024-01-27 13:00:00,18.4,,30.0,,,,0,31,58,159,44t
2024-01-27 14:00:00,21.1,,30.0,,,,0,30,63,173,44t
2024-01-27 15:00:00,20.2,,30.0,,,,1,30,65,176,44t
2024-01-27 16:00:00,16.1,,30.0,,,,1,29,65,192,44t
2024-01-27 17:00:00,14.3,,37.0,,,,1,28,72,207,44t
2024-01-27 18:00:00,15.5,,36.0,,,,1,27,74,227,44t
2024-01-27 19:00:00,12.1,,30.0,,,,1,27,75,201,44t
2024-01-27 20:00:00,13.3,,30.0,,,,1,27,77,182,44t
2024-01-27 21:00:00,16.7,,29.0,,,,1,27,76,173,44t
2024-01-27 22:00:00,17.0,,31.0,,,,1,27,75,172,44t
2024-01-27 23:00:00,13.1,,32.0,,,,1,27,76,122,44t
2024-01-28 00:00:00,11.8,,31.0,,,,1,26,78,108,44t
2024-01-28 01:00:00,14.4,,32.0,,,,1,26,78,110,44t
2024-01-28 02:00:00,24.2,,33.0,,,,1,26,78,102,44t
2024-01-28 03:00:00,21.0,,34.0,,,,1,26,78,111,44t
2024-01-28 04:00:00,18.0,,35.0,,,,0,26,78,141,44t
2024-01-28 05:00:00,13.6,,33.0,,,,1,26,78,134,44t
2024-01-28 06:00:00,17.6,,31.0,,,,1,26,76,119,44t
2024-01-28 07:00:00,12.2,,33.0,,,,1,26,74,104,44t
2024-01-28 08:00:00,13.9,,32.0,,,,1,28,70,106,44t
2024-01-28 09:00:00,22.1,,34.0,,,,0,29,66,192,44t
2024-01-28 10:00:00,17.3,,35.0,,,,1,29,64,191,44t
2024-01-28 11:00:00,13.8,,35.0,,,,0,30,60,232,44t
2024-01-28 12:00:00,12.4,,,,,,1,31,57,199,44t
2024-01-28 13:00:00,18.5,,33.0,,,,1,31,57,210,44t
2024-01-28 14:00:00,14.6,,32.0,,,,1,31,58,210,44t
2024-01-28 15:00:00,13.1,,31.0,,,,1,31,57,165,44t
2024-01-28 16:00:00,18.8,,33.0,,,,1,30,60,198,44t
2024-01-28 17:00:00,18.9,,33.0,,,,0,29,66,205,44t
2024-01-28 18:00:00,20.8,,33.0,,,,1,28,70,219,44t
2024-01-28 19:00:00,20.9,,32.0,,,,1,27,73,188,44t
2024-01-28 20:00:00,21.6,,32.0,,,,1,27,74,155,44t
2024-01-28 21:00:00,18.3,,33.0,,,,1,27,75,170,44t
2024-01-28 22:00:00,21.6,,33.0,,,,1,27,74,145,44t
2024-01-28 23:00:00,14.2,,33.0,,,,1,27,74,120,44t
2024-01-29 00:00:00,10.8,,33.0,,,,1,27,75,114,44t
2024-01-29 01:00:00,12.1,,31.0,,,,1,26,77,109,44t
2024-01-29 02:00:00,21.6,,31.0,,,,1,26,77,106,44t
2024-01-29 03:00:00,20.0,,32.0,,,,1,26,77,107,44t
2024-01-29 04:00:00,19.7,,33.0,,,,1,26,77,119,44t
2024-01-29 05:00:00,15.6,,33.0,,,,1,25,83,131,44t
2024-01-29 06:00:00,16.2,,31.0,,,,1,25,87,113,44t
2024-01-29 07:00:00,10.5,,30.0,,,,1,26,82,128,44t
2024-01-29 08:00:00,15.8,,29.0,,,,1,27,77,116,44t
2024-01-29 09:00:00,12.1,,33.0,,,,1,28,72,193,44t
2024-01-29 10:00:00,14.7,,34.0,,,,1,30,65,218,44t
2024-01-29 11:00:00,16.2,,33.0,,,,0,30,61,227,44t
2024-01-29 12:00:00,16.9,,34.0,,,,1,31,59,202,44t
2024-01-29 13:00:00,15.6,,,,,,0,31,56,205,44t
2024-01-29 14:00:00,19.6,,7.0,,,,1,31,55,202,44t
2024-01-29 15:00:00,21.4,,23.0,,,,1,31,57,194,44t
2024-01-29 16:00:00,16.1,,2.0,,,,1,30,58,188,44t
2024-01-29 17:00:00,25.1,,0.0,,,,1,29,61,142,44t
2024-01-29 18:00:00,20.1,,3.0,,,,1,28,70,152,44t
2024-01-29 19:00:00,18.0,,4.0,,,,1,27,73,202,44t
2024-01-29 20:00:00,20.3,,11.0,,,,1,27,73,149,44t
2024-01-29 21:00:00,23.5,,13.0,,,,1,27,73,134,44t
2024-01-29 22:00:00,17.9,,15.0,,,,1,27,74,123,44t
2024-01-29 23:00:00,10.5,,32.0,,,,1,27,79,127,44t
2024-01-30 00:00:00,12.2,,33.0,,,,1,26,82,172,44t
2024-01-30 01:00:00,11.8,,17.0,,,,1,26,80,175,44t
2024-01-30 02:00:00,18.0,,1.0,,,,1,25,85,134,44t
2024-01-30 03:00:00,9.6,,11.0,,,,1,25,82,167,44t
2024-01-30 04:00:00,12.5,,8.0,,,,1,26,81,103,44t
2024-01-30 05:00:00,12.5,,0.0,,,,1,26,82,108,44t
2024-01-30 06:00:00,10.4,,1.0,,,,1,26,83,121,44t
2024-01-30 07:00:00,18.7,,13.0,,,,1,26,81,125,44t
